juris_id,ecozone,canfi_genus,genus,prop1,prop2,prop3,prop4,prop5,v1,v2,v3,v4
PE,2,123,ALNU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,124,OSTR,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,125,CARP,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,126,FAGU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,127,QUER,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,128,ULMU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,129,MORU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,130,LIRI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,131,MAGN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,132,SASS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,133,PLAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,134,PRUN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,135,GLED,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,136,ROBI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,137,TILI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,138,NYSS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,139,CORN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,140,ARBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,141,FRAX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,142,SALI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,143,GYMN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,144,CELT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,145,AMEL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,146,CORY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,147,CRAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,148,ILEX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,149,MALU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,150,NEMO,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,151,RHUS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,152,SORB,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,153,VIBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,154,CAST,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,2,155,ASIM,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,1,PICE,0.3100,0.3090,0.2450,0.1750,0.1300,62.0,123.0,164.5,208.5
PE,3,2,PINU,0.1290,0.0110,0.0200,0.0140,0.0040,62.5,133.0,243.0,386.5
PE,3,3,ABIE,0.5260,0.3490,0.2340,0.2030,0.1530,91.5,127.5,155.0,192.5
PE,3,4,TSUG,0.6670,0.3180,0.3230,0.2140,0.0530,145.0,168.0,239.5,323.5
PE,3,6,LARI,0.2290,0.2370,0.1620,0.1220,0.0570,80.0,126.5,161.0,206.5
PE,3,7,THUJ,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,3,9,POPU,0.5700,0.2160,0.2310,0.1500,0.1100,96.0,145.5,181.0,255.5
PE,3,10,BETU,0.2460,0.2440,0.1710,0.1850,0.0950,61.5,104.0,134.5,176.0
PE,3,11,ACER,0.4030,0.2950,0.2240,0.1510,0.1240,81.5,122.0,148.0,187.0
PE,3,12,GENH,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,71,JUNI,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,3,72,TAXU,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,3,73,CHAM,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,3,121,CARY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,122,JUGL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,123,ALNU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,124,OSTR,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,125,CARP,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,126,FAGU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,127,QUER,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,128,ULMU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,129,MORU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,130,LIRI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,131,MAGN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,132,SASS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,133,PLAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,134,PRUN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,135,GLED,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,136,ROBI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,137,TILI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,138,NYSS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,139,CORN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,140,ARBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,141,FRAX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,142,SALI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,143,GYMN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,144,CELT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,145,AMEL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,146,CORY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,147,CRAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,148,ILEX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,149,MALU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,150,NEMO,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,151,RHUS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,152,SORB,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,153,VIBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,154,CAST,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,3,155,ASIM,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,1,PICE,0.3100,0.3090,0.2450,0.1750,0.1300,62.0,123.0,164.5,208.5
PE,4,2,PINU,0.1290,0.0110,0.0200,0.0140,0.0040,62.5,133.0,243.0,386.5
PE,4,3,ABIE,0.5260,0.3490,0.2340,0.2030,0.1530,91.5,127.5,155.0,192.5
PE,4,4,TSUG,0.6670,0.3180,0.3230,0.2140,0.0530,145.0,168.0,239.5,323.5
PE,4,6,LARI,0.2290,0.2370,0.1620,0.1220,0.0570,80.0,126.5,161.0,206.5
PE,4,7,THUJ,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,4,9,POPU,0.5700,0.2160,0.2310,0.1500,0.1100,96.0,145.5,181.0,255.5
PE,4,10,BETU,0.2460,0.2440,0.1710,0.1850,0.0950,61.5,104.0,134.5,176.0
PE,4,11,ACER,0.4030,0.2950,0.2240,0.1510,0.1240,81.5,122.0,148.0,187.0
PE,4,12,GENH,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,71,JUNI,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,4,72,TAXU,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,4,73,CHAM,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,4,121,CARY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,122,JUGL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,123,ALNU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,124,OSTR,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,125,CARP,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,126,FAGU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,127,QUER,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,128,ULMU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,129,MORU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,130,LIRI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,131,MAGN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,132,SASS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,133,PLAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,134,PRUN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,135,GLED,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,136,ROBI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,137,TILI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,138,NYSS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,139,CORN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,140,ARBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,141,FRAX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,142,SALI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,143,GYMN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,144,CELT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,145,AMEL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,146,CORY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,147,CRAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,148,ILEX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,149,MALU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,150,NEMO,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,151,RHUS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,152,SORB,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,153,VIBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,154,CAST,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,4,155,ASIM,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,1,PICE,0.3100,0.3090,0.2450,0.1750,0.1300,62.0,123.0,164.5,208.5
PE,5,2,PINU,0.1290,0.0110,0.0200,0.0140,0.0040,62.5,133.0,243.0,386.5
PE,5,3,ABIE,0.5260,0.3490,0.2340,0.2030,0.1530,91.5,127.5,155.0,192.5
PE,5,4,TSUG,0.6670,0.3180,0.3230,0.2140,0.0530,145.0,168.0,239.5,323.5
PE,5,6,LARI,0.2290,0.2370,0.1620,0.1220,0.0570,80.0,126.5,161.0,206.5
PE,5,7,THUJ,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,5,9,POPU,0.5700,0.2160,0.2310,0.1500,0.1100,96.0,145.5,181.0,255.5
PE,5,10,BETU,0.2460,0.2440,0.1710,0.1850,0.0950,61.5,104.0,134.5,176.0
PE,5,11,ACER,0.4030,0.2950,0.2240,0.1510,0.1240,81.5,122.0,148.0,187.0
PE,5,12,GENH,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,71,JUNI,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,5,72,TAXU,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,5,73,CHAM,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,5,121,CARY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,122,JUGL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,123,ALNU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,124,OSTR,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,125,CARP,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,126,FAGU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,127,QUER,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,128,ULMU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,129,MORU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,130,LIRI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,131,MAGN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,132,SASS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,133,PLAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,134,PRUN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,135,GLED,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,136,ROBI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,137,TILI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,138,NYSS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,139,CORN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,140,ARBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,141,FRAX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,142,SALI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,143,GYMN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,144,CELT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,145,AMEL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,146,CORY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,147,CRAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,148,ILEX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,149,MALU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,150,NEMO,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,151,RHUS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,152,SORB,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,153,VIBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,154,CAST,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,5,155,ASIM,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,1,PICE,0.3100,0.3090,0.2450,0.1750,0.1300,62.0,123.0,164.5,208.5
PE,6,2,PINU,0.1290,0.0110,0.0200,0.0140,0.0040,62.5,133.0,243.0,386.5
PE,6,3,ABIE,0.5260,0.3490,0.2340,0.2030,0.1530,91.5,127.5,155.0,192.5
PE,6,4,TSUG,0.6670,0.3180,0.3230,0.2140,0.0530,145.0,168.0,239.5,323.5
PE,6,6,LARI,0.2290,0.2370,0.1620,0.1220,0.0570,80.0,126.5,161.0,206.5
PE,6,7,THUJ,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,6,9,POPU,0.5700,0.2160,0.2310,0.1500,0.1100,96.0,145.5,181.0,255.5
PE,6,10,BETU,0.2460,0.2440,0.1710,0.1850,0.0950,61.5,104.0,134.5,176.0
PE,6,11,ACER,0.4030,0.2950,0.2240,0.1510,0.1240,81.5,122.0,148.0,187.0
PE,6,12,GENH,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,71,JUNI,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,6,72,TAXU,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,6,73,CHAM,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,6,121,CARY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,122,JUGL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,123,ALNU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,124,OSTR,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,125,CARP,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,126,FAGU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,127,QUER,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,128,ULMU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,129,MORU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,130,LIRI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,131,MAGN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,132,SASS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,133,PLAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,134,PRUN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,135,GLED,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,136,ROBI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,137,TILI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,138,NYSS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,139,CORN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,140,ARBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,141,FRAX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,142,SALI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,143,GYMN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,144,CELT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,145,AMEL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,146,CORY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,147,CRAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,148,ILEX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,149,MALU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,150,NEMO,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,151,RHUS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,152,SORB,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,153,VIBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,154,CAST,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,6,155,ASIM,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,1,PICE,0.3100,0.3090,0.2450,0.1750,0.1300,62.0,123.0,164.5,208.5
PE,7,2,PINU,0.1290,0.0110,0.0200,0.0140,0.0040,62.5,133.0,243.0,386.5
PE,7,3,ABIE,0.5260,0.3490,0.2340,0.2030,0.1530,91.5,127.5,155.0,192.5
PE,7,4,TSUG,0.6670,0.3180,0.3230,0.2140,0.0530,145.0,168.0,239.5,323.5
PE,7,6,LARI,0.2290,0.2370,0.1620,0.1220,0.0570,80.0,126.5,161.0,206.5
PE,7,7,THUJ,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,7,9,POPU,0.5700,0.2160,0.2310,0.1500,0.1100,96.0,145.5,181.0,255.5
PE,7,10,BETU,0.2460,0.2440,0.1710,0.1850,0.0950,61.5,104.0,134.5,176.0
PE,7,11,ACER,0.4030,0.2950,0.2240,0.1510,0.1240,81.5,122.0,148.0,187.0
PE,7,12,GENH,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,71,JUNI,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,7,72,TAXU,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,7,73,CHAM,0.1950,0.1130,0.1820,0.1470,0.1320,117.5,157.5,181.5,217.0
PE,7,121,CARY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,122,JUGL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,123,ALNU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,124,OSTR,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,125,CARP,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,126,FAGU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,127,QUER,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,128,ULMU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,129,MORU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,130,LIRI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,131,MAGN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,132,SASS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,133,PLAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,134,PRUN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,135,GLED,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,136,ROBI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,137,TILI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,138,NYSS,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,139,CORN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,140,ARBU,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,141,FRAX,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,142,SALI,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,143,GYMN,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,144,CELT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,145,AMEL,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,146,CORY,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
PE,7,147,CRAT,0.6670,0.5190,0.2260,0.1040,0.0840,42.0,88.0,127.5,173.0
