juris_id, ecozone,canfi_spec,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
NT,9,1500,GENH,SPP,,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1550,GENH,SPP,,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,11,100,PICE,SPP,,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,11,101,PICE,MAR,,-0.7138494,0.0019421,-0.2815025,0.48296,0.0026757,-0.5943286,0.6301919,0.0045207,-0.6991895,20
NT,11,105,PICE,GLA,,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,11,203,PINU,BAN,,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,204,PINU,CON,,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,204,PINU,CON,LAT,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,300,ABIE,SPP,,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,11,304,ABIE,LAS,,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,11,602,LARI,LAR,,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,1201,POPU,TRE,,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1203,POPU,BAL,,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1203,POPU,BAL,BAL,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1203,POPU,BAL,GLA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1300,BETU,SPP,,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,11,1303,BETU,PAP,,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1303,BETU,PAP,PAP,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1308,BETU,PAP,NEO,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,100,PICE,SPP,,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,12,101,PICE,MAR,,-0.7138494,0.0019421,-0.2815025,0.48296,0.0026757,-0.5943286,0.6301919,0.0045207,-0.6991895,20
NT,12,105,PICE,GLA,,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,12,203,PINU,BAN,,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,204,PINU,CON,,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,204,PINU,CON,LAT,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,300,ABIE,SPP,,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,12,304,ABIE,LAS,,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,12,602,LARI,LAR,,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,1200,POPU,SPP,,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1201,POPU,TRE,,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1203,POPU,BAL,,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1203,POPU,BAL,BAL,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1203,POPU,BAL,GLA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1303,BETU,PAP,,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1303,BETU,PAP,PAP,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1308,BETU,PAP,NEO,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NU,1,101,PICE,MAR,,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,1,105,PICE,GLA,,-1.981923,-0.0002608,0.0175826,-1.46987,0.0004888,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,1,107,PICE,MAR,RUB,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,1,302,ABIE,BAL,,-1.66978,0.0002289,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-0.0007031,-0.194097,9695
NU,1,602,LARI,LAR,,-1.973109,-0.0001365,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,1,1201,POPU,TRE,,-1.37932,0.0004172,-0.0680491,-1.483582,0.0000834,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,1,1203,POPU,BAL,,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,1,1203,POPU,BAL,BAL,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,1,1203,POPU,BAL,GLA,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,1,1303,BETU,PAP,,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,1,1303,BETU,PAP,PAP,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,2,101,PICE,MAR,,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,2,105,PICE,GLA,,-1.981923,-0.0002608,0.0175826,-1.46987,0.0004888,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,2,107,PICE,MAR,RUB,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,2,302,ABIE,BAL,,-1.66978,0.0002289,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-0.0007031,-0.194097,9695
NU,2,602,LARI,LAR,,-1.973109,-0.0001365,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,2,1201,POPU,TRE,,-1.37932,0.0004172,-0.0680491,-1.483582,0.0000834,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,2,1203,POPU,BAL,,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,2,1203,POPU,BAL,BAL,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,2,1203,POPU,BAL,GLA,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,2,1303,BETU,PAP,,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,2,1303,BETU,PAP,PAP,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,3,101,PICE,MAR,,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,3,105,PICE,GLA,,-1.981923,-0.0002608,0.0175826,-1.46987,0.0004888,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,3,107,PICE,MAR,RUB,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,3,302,ABIE,BAL,,-1.66978,0.0002289,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-0.0007031,-0.194097,9695
NU,3,602,LARI,LAR,,-1.973109,-0.0001365,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,3,1201,POPU,TRE,,-1.37932,0.0004172,-0.0680491,-1.483582,0.0000834,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,3,1203,POPU,BAL,,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,3,1203,POPU,BAL,BAL,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,3,1203,POPU,BAL,GLA,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,3,1303,BETU,PAP,,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,3,1303,BETU,PAP,PAP,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,5,101,PICE,MAR,,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,5,105,PICE,GLA,,-1.981923,-0.0002608,0.0175826,-1.46987,0.0004888,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,5,107,PICE,MAR,RUB,-1.711879,-0.0006835,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,5,202,PINU,STR,,-1.801744,-0.0003685,-0.0080958,-1.083892,0.0013546,-0.1295523,-0.6911709,0.0007238,-0.3778888,1177
NU,5,203,PINU,BAN,,-1.88183,0.001027,-0.099342,-1.240573,0.0019301,-0.2045888,-1.684873,-0.0014913,-0.1173088,3708
NU,5,209,PINU,RES,,-2.350189,-0.0013519,0.0800935,-1.002803,0.0003557,-0.1536349,-0.019501,0.0027642,-0.524469,171
NU,5,302,ABIE,BAL,,-1.66978,0.0002289,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-0.0007031,-0.194097,9695
NU,5,401,TSUG,CAN,,-1.293835,0.0006588,-0.125031,-1.672586,-0.0003542,0.0778901,-1.072416,0.0001906,-0.288969,424
NU,5,602,LARI,LAR,,-1.973109,-0.0001365,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,5,701,THUJ,OCC,,-1.965677,-0.0004979,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-0.0009608,-0.1008653,1861
NU,5,801,JUNI,VIR,,-1.965677,-0.0004979,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-0.0009608,-0.1008653,1861
NU,5,1201,POPU,TRE,,-1.37932,0.0004172,-0.0680491,-1.483582,0.0000834,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,5,1203,POPU,BAL,,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,5,1203,POPU,BAL,BAL,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,5,1203,POPU,BAL,GLA,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,5,1211,POPU,BAL,GRA,-1.426591,0.0001715,-0.0521575,-1.392265,0.000571,-0.0832082,-1.995065,-0.0028745,-0.0968925,6203
NU,5,1301,BETU,ALL,,-1.920661,-0.0003859,0.0107877,-0.8167759,0.0014608,-0.0825184,-2.29294,-0.0020529,-0.040132,3493
NU,5,1303,BETU,PAP,,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,5,1303,BETU,PAP,PAP,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,5,1401,ACER,SAH,,-2.038109,-0.0010816,0.0321414,-1.126397,0.00063,-0.0247585,-2.149351,-0.0021595,-0.1404091,3885
NU,5,1405,ACER,RUB,,-2.067681,-0.0013622,0.0602617,-1.343886,0.000895,-0.0177576,-2.279679,-0.0026013,-0.0231588,1905
NU,5,1550,GENH,SPP,,-1.749271,-0.0011443,-0.0385082,-2.368783,0.0003223,0.2192045,-1.433405,-0.0013944,-0.2984636,1479
NU,15,101,PICE,MAR,,-1.650423,0.0001477,-0.0460573,-1.179546,5.43E-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
NU,15,105,PICE,GLA,,-1.981923,-0.0002608,0.0175826,-1.46987,0.0004888,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,15,107,PICE,MAR,RUB,-1.650423,0.0001477,-0.0460573,-1.179546,5.43E-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
NU,15,202,PINU,STR,,-1.801744,-0.0003685,-0.0080958,-1.083892,0.0013546,-0.1295523,-0.6911709,0.0007238,-0.3778888,1177
NU,15,203,PINU,BAN,,-1.223716,0.0040854,-0.2897577,-0.2984682,0.007049,-0.5120673,-0.2324654,0.0100349,-0.6331275,11
NU,15,209,PINU,RES,,-2.350189,-0.0013519,0.0800935,-1.002803,0.0003557,-0.1536349,-0.019501,0.0027642,-0.524469,171
NU,15,302,ABIE,BAL,,-1.66978,0.0002289,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-0.0007031,-0.194097,9695
NU,15,401,TSUG,CAN,,-1.293835,0.0006588,-0.125031,-1.672586,-0.0003542,0.0778901,-1.072416,0.0001906,-0.288969,424
NU,15,602,LARI,LAR,,-1.973109,-0.0001365,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,15,701,THUJ,OCC,,-1.965677,-0.0004979,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-0.0009608,-0.1008653,1861
NU,15,801,JUNI,VIR,,-1.965677,-0.0004979,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-0.0009608,-0.1008653,1861
NU,15,1201,POPU,TRE,,-1.37932,0.0004172,-0.0680491,-1.483582,0.0000834,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,15,1203,POPU,BAL,,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,15,1203,POPU,BAL,BAL,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,15,1203,POPU,BAL,GLA,-1.310749,-0.0001971,-0.0813754,-1.282354,0.000531,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,15,1211,POPU,BAL,GRA,-1.426591,0.0001715,-0.0521575,-1.392265,0.000571,-0.0832082,-1.995065,-0.0028745,-0.0968925,6203
NU,15,1301,BETU,ALL,,-1.920661,-0.0003859,0.0107877,-0.8167759,0.0014608,-0.0825184,-2.29294,-0.0020529,-0.040132,3493
NU,15,1303,BETU,PAP,,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,15,1303,BETU,PAP,PAP,-1.767513,0.0002124,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,15,1401,ACER,SAH,,-2.038109,-0.0010816,0.0321414,-1.126397,0.00063,-0.0247585,-2.149351,-0.0021595,-0.1404091,3885
NU,15,1405,ACER,RUB,,-2.067681,-0.0013622,0.0602617,-1.343886,0.000895,-0.0177576,-2.279679,-0.0026013,-0.0231588,1905
NU,15,1550,GENH,SPP,,-1.749271,-0.0011443,-0.0385082,-2.368783,0.0003223,0.2192045,-1.433405,-0.0013944,-0.2984636,1479
ON,5,1301,BETU,ALL,,-1.922884,-0.0003901,0.0113418,-0.8066087,0.0014756,-0.0850136,-2.309902,-0.0020819,-0.0358566,3486
ON,5,1405,ACER,RUB,,-2.0803,-0.0013956,0.063681,-1.345797,0.0008918,-0.0172336,-2.255599,-0.0025146,-0.0304102,1886
ON,6,100,PICE,SPP,,-1.110227,0.0002519,-0.187564,-1.104469,-0.0020389,-0.0821821,4.606806,0.0107359,-1.654792,28
ON,6,101,PICE,MAR,,-1.48161,0.000373,-0.1067311,-0.9036822,-0.0005822,-0.2020596,-0.391032,-0.0034666,-0.246248,511
ON,6,103,PICE,ABI,,-1.772257,-0.000878,-0.0168563,-1.131202,0.0046429,-0.2230772,-2.036247,-0.0024604,0.025179,552
ON,6,105,PICE,GLA,,-1.110227,0.0002519,-0.187564,-1.104469,-0.0020389,-0.0821821,4.606806,0.0107359,-1.654792,28
ON,6,202,PINU,STR,,-1.285172,8.12E-6,-0.1223606,0.8684512,0.0020716,-0.5562361,0.3661529,0.0011343,-0.5877922,34
ON,6,203,PINU,BAN,,-1.082161,0.0017695,-0.2988498,-0.4338225,0.0014471,-0.3940199,0.1673603,0.0002572,-0.5616231,652
ON,6,204,PINU,CON,,-1.082161,0.0017695,-0.2988498,-0.4338225,0.0014471,-0.3940199,0.1673603,0.0002572,-0.5616231,652
ON,6,204,PINU,CON,LAT,-1.082161,0.0017695,-0.2988498,-0.4338225,0.0014471,-0.3940199,0.1673603,0.0002572,-0.5616231,652
ON,6,209,PINU,RES,,-1.543064,-0.001523,-0.0925295,-0.9833114,-0.0005057,-0.1706543,1.070808,0.0006458,-0.6698491,38
ON,6,210,PINU,RIG,,-1.543064,-0.001523,-0.0925295,-0.9833114,-0.0005057,-0.1706543,1.070808,0.0006458,-0.6698491,38
ON,6,211,PINU,SYL,,-1.543064,-0.001523,-0.0925295,-0.9833114,-0.0005057,-0.1706543,1.070808,0.0006458,-0.6698491,38
ON,6,300,ABIE,SPP,,-1.335365,0.0017672,-0.1305126,-0.1893516,0.0013763,-0.3771057,2.015072,0.0031643,-0.931312,38
ON,6,302,ABIE,BAL,,-1.335365,0.0017672,-0.1305126,-0.1893516,0.0013763,-0.3771057,2.015072,0.0031643,-0.931312,38
ON,6,401,TSUG,CAN,,-1.287059,0.0006756,-0.1269543,-1.686269,-0.0003697,0.081081,-1.064695,0.0002204,-0.2915419,424
ON,6,602,LARI,LAR,,-1.967755,-0.0001227,-0.0388915,-1.261931,0.0016539,-0.1510594,-1.697055,-0.0022369,-0.0883718,288
ON,6,700,THUJ,SPP,,-1.856454,-0.0002385,-0.0112265,-0.6504133,-0.0007983,-0.1437996,-0.4319122,-0.0010432,-0.2741605,33
ON,6,701,THUJ,OCC,,-1.856454,-0.0002385,-0.0112265,-0.6504133,-0.0007983,-0.1437996,-0.4319122,-0.0010432,-0.2741605,33
ON,6,801,JUNI,VIR,,-1.856454,-0.0002385,-0.0112265,-0.6504133,-0.0007983,-0.1437996,-0.4319122,-0.0010432,-0.2741605,33
ON,6,1200,POPU,SPP,,-1.48382,0.0000365,-0.0318542,-0.8445593,0.0004116,-0.2211369,0.1442626,-0.002229,-0.55532,358
ON,6,1201,POPU,TRE,,-1.48382,0.0000365,-0.0318542,-0.8445593,0.0004116,-0.2211369,0.1442626,-0.002229,-0.55532,358
ON,6,1203,POPU,BAL,,-0.8783261,0.0017333,-0.2464389,0.9677321,0.0024863,-0.6009572,-0.9747596,-0.0007446,-0.4824558,18
ON,6,1203,POPU,BAL,BAL,-0.8783261,0.0017333,-0.2464389,0.9677321,0.0024863,-0.6009572,-0.9747596,-0.0007446,-0.4824558,18
ON,6,1203,POPU,BAL,GLA,-0.8783261,0.0017333,-0.2464389,0.9677321,0.0024863,-0.6009572,-0.9747596,-0.0007446,-0.4824558,18
ON,6,1205,POPU,DEL,,-1.330792,-0.0002341,-0.0760678,-1.283528,0.0005286,-0.0808596,-3.00384,-0.0033484,0.0970853,158
ON,6,1205,POPU,DEL,DEL,-1.330792,-0.0002341,-0.0760678,-1.283528,0.0005286,-0.0808596,-3.00384,-0.0033484,0.0970853,158
ON,6,1206,POPU,GRA,,-1.012594,0.00041,-0.1401722,-1.857854,0.0000734,0.0340727,-1.787091,-0.0021741,-0.1798241,553
ON,6,1301,BETU,ALL,,-1.922884,-0.0003901,0.0113418,-0.8066087,0.0014756,-0.0850136,-2.309902,-0.0020819,-0.0358566,3486
ON,6,1303,BETU,PAP,,-1.894822,-0.0006996,0.0382528,-0.6639847,0.0025935,-0.2705144,-0.3892202,-0.0008331,-0.4236929,97
ON,6,1303,BETU,PAP,PAP,-1.894822,-0.0006996,0.0382528,-0.6639847,0.0025935,-0.2705144,-0.3892202,-0.0008331,-0.4236929,97
ON,6,1304,BETU,POP,,-1.894822,-0.0006996,0.0382528,-0.6639847,0.0025935,-0.2705144,-0.3892202,-0.0008331,-0.4236929,97
ON,6,1400,ACER,SPP,,-2.054324,-0.0010987,0.0359113,-1.127557,0.0006254,-0.024379,-2.158123,-0.0021589,-0.1387092,3870
ON,6,1401,ACER,SAH,,-2.054324,-0.0010987,0.0359113,-1.127557,0.0006254,-0.024379,-2.158123,-0.0021589,-0.1387092,3870
ON,6,1404,ACER,NEG,,-1.942214,-0.001215,0.0205737,-1.51729,0.0006041,0.0471622,-2.024583,-0.0035157,-0.1032072,5790
ON,6,1405,ACER,RUB,,-2.0803,-0.0013956,0.063681,-1.345797,0.0008918,-0.0172336,-2.255599,-0.0025146,-0.0304102,1886
ON,6,1406,ACER,SAC,,-2.054324,-0.0010987,0.0359113,-1.127557,0.0006254,-0.024379,-2.158123,-0.0021589,-0.1387092,3870
ON,6,1601,CARY,COR,,-1.735149,-0.0003443,-0.0391536,3.139007,0.0152226,-1.293722,-0.6953126,0.0067434,-0.6370321,10
ON,6,1701,JUGL,CIN,,-0.7474443,0.0007612,-0.2823767,1.23949,0.0064688,-0.6066107,0.5917105,0.0023895,-0.7655214,9
ON,6,1702,JUGL,NIG,,-0.7474443,0.0007612,-0.2823767,1.23949,0.0064688,-0.6066107,0.5917105,0.0023895,-0.7655214,9
ON,6,1900,OSTR,VIR,,-1.868652,-0.0012311,0.0216785,-1.115806,0.0035025,-0.1129534,-2.837149,-0.0025421,0.0928467,17
ON,6,1900,OSTR,SPP,,-1.868652,-0.0012311,0.0216785,-1.115806,0.0035025,-0.1129534,-2.837149,-0.0025421,0.0928467,17
ON,6,1950,CARP,CAR,,-1.868652,-0.0012311,0.0216785,-1.115806,0.0035025,-0.1129534,-2.837149,-0.0025421,0.0928467,17
ON,6,1950,CARP,SPP,,-1.868652,-0.0012311,0.0216785,-1.115806,0.0035025,-0.1129534,-2.837149,-0.0025421,0.0928467,17
ON,6,2000,FAGU,GRA,,-2.4192,-0.0011893,0.0573346,-1.301241,0.0001834,0.0233745,-2.597069,-0.0014813,-0.09908,494
ON,6,2100,QUER,SPP,,-1.398043,-0.0003071,-0.1133578,-1.592643,0.0010251,0.0580726,-2.38214,-0.0021611,-0.0613054,333
ON,6,2101,QUER,ALB,,-1.398043,-0.0003071,-0.1133578,-1.592643,0.0010251,0.0580726,-2.38214,-0.0021611,-0.0613054,333
ON,6,2102,QUER,BIC,,-1.398043,-0.0003071,-0.1133578,-1.592643,0.0010251,0.0580726,-2.38214,-0.0021611,-0.0613054,333
ON,6,2104,QUER,MAC,,-1.398043,-0.0003071,-0.1133578,-1.592643,0.0010251,0.0580726,-2.38214,-0.0021611,-0.0613054,333
ON,6,2108,QUER,RUB,,-1.398043,-0.0003071,-0.1133578,-1.592643,0.0010251,0.0580726,-2.38214,-0.0021611,-0.0613054,333
ON,6,2200,ULMU,SPP,,-1.938687,4.37E-6,-0.0019239,-1.640449,-0.0025539,0.095674,-2.733463,-0.0006802,-0.0427288,33
ON,6,2201,ULMU,AME,,-1.938687,4.37E-6,-0.0019239,-1.640449,-0.0025539,0.095674,-2.733463,-0.0006802,-0.0427288,33
ON,6,2600,SASS,ALB,,-0.8783261,0.0017333,-0.2464389,0.9677321,0.0024863,-0.6009572,-0.9747596,-0.0007446,-0.4824558,18
ON,6,2700,PLAT,OCC,,-1.359746,0.0002701,-0.1007296,-1.441919,0.0001607,0.0127655,-2.313428,-0.0013843,-0.1285323,96
ON,6,2801,PRUN,SER,,-1.862435,-0.000048,-0.0200426,-1.61716,0.0019507,0.0040156,-3.959286,-0.0069001,0.3807096,24
ON,6,2802,PRUN,PEN,,-3.080814,-0.0020942,0.1970004,-1.849251,0.0018918,0.0457323,-1.379295,0.0022139,-0.2587098,134
ON,6,2804,PRUN,VIR,,-3.080814,-0.0020942,0.1970004,-1.849251,0.0018918,0.0457323,-1.379295,0.0022139,-0.2587098,134
ON,6,2804,PRUN,VIR,VIR,-3.080814,-0.0020942,0.1970004,-1.849251,0.0018918,0.0457323,-1.379295,0.0022139,-0.2587098,134
ON,6,2900,GLED,TRI,,-1.359746,0.0002701,-0.1007296,-1.441919,0.0001607,0.0127655,-2.313428,-0.0013843,-0.1285323,96
ON,6,2901,ROBI,PSE,,-1.359746,0.0002701,-0.1007296,-1.441919,0.0001607,0.0127655,-2.313428,-0.0013843,-0.1285323,96
ON,6,3000,TILI,AME,,-1.359746,0.0002701,-0.1007296,-1.441919,0.0001607,0.0127655,-2.313428,-0.0013843,-0.1285323,96
ON,6,3400,FRAX,SPP,,-2.003909,-0.0018068,0.0659127,-1.988735,0.0001261,0.0731085,-3.126196,-0.0031336,0.1121456,221
ON,6,3401,FRAX,AME,,-2.233593,-0.0019373,0.1146635,-0.9700764,0.0014662,-0.0898043,-3.562705,-0.0040872,0.1936881,13
ON,6,3402,FRAX,NIG,,-2.003909,-0.0018068,0.0659127,-1.988735,0.0001261,0.0731085,-3.126196,-0.0031336,0.1121456,221
ON,6,3403,FRAX,PEN,,-2.003909,-0.0018068,0.0659127,-1.988735,0.0001261,0.0731085,-3.126196,-0.0031336,0.1121456,221
ON,6,3405,FRAX,PEN,SUB,-2.003909,-0.0018068,0.0659127,-1.988735,0.0001261,0.0731085,-3.126196,-0.0031336,0.1121456,221
ON,6,3405,FRAX,PEN,,-2.003909,-0.0018068,0.0659127,-1.988735,0.0001261,0.0731085,-3.126196,-0.0031336,0.1121456,221
ON,6,3500,SALI,SPP,,-1.472463,-0.0010676,0.0015989,-1.648234,-0.0023322,0.0278359,-2.061138,-0.0027626,-0.1083453,104
